L,H,Do,WP,FW,led,TF,TW,Elastic Load
7000,560,329,161.21,162,395.5,15,15,64.6
7000,560,329,161.21,162,395.5,20,15,87.3
7000,560,329,161.21,162,395.5,25,15,113.0
7000,420,336,33.6,162,372,15,9,38.6
7000,420,336,33.6,162,372,20,9,53.8
7000,420,336,33.6,162,372,25,9,69.2
7000,420,336,33.6,162,372,15,12,45.2
7000,420,336,33.6,162,372,20,12,64.4
7000,420,336,33.6,162,372,25,12,85.3
7000,420,336,33.6,162,372,15,15,50.7
7000,420,336,33.6,162,372,20,15,72.1
7000,420,336,33.6,162,372,25,15,96.5
7000,420,336,97.44,162,301,15,9,42.9
7000,420,336,97.44,162,301,20,9,59.7
7000,420,336,97.44,162,301,25,9,76.9
7000,420,336,97.44,162,301,15,12,49.0
7000,420,336,97.44,162,301,20,12,69.7
7000,420,336,97.44,162,301,25,12,92.4
7000,420,336,97.44,162,301,15,15,54.5
7000,420,336,97.44,162,301,20,15,77.0
7000,420,336,97.44,162,301,25,15,103.0
7000,420,336,164.64,162,326,15,9,44.2
7000,420,336,164.64,162,326,20,9,61.9
7000,420,336,164.64,162,326,25,9,80.3
7000,420,336,164.64,162,326,15,12,50.2
7000,420,336,164.64,162,326,20,12,71.5
7000,420,336,164.64,162,326,25,12,95.3
7000,420,336,164.64,162,326,15,15,55.8
7000,420,336,164.64,162,326,20,15,78.8
7000,420,336,164.64,162,326,25,15,105.5
7000,420,280,28,162,280,15,9,41.5
7000,420,280,28,162,280,20,9,57.6
7000,420,280,28,162,280,25,9,74.4
7000,420,280,28,162,280,15,12,48.1
7000,420,280,28,162,280,20,12,68.0
7000,420,280,28,162,280,25,12,89.9
7000,420,280,28,162,280,15,15,53.8
7000,420,280,28,162,280,20,15,75.7
7000,420,280,28,162,280,25,15,100.9
7000,420,280,81.2,162,111,15,9,43.7
7000,420,280,81.2,162,111,20,9,61.3
7000,420,280,81.2,162,111,25,9,79.7
7000,420,280,81.2,162,111,15,12,49.8
7000,420,280,81.2,162,111,20,12,70.9
7000,420,280,81.2,162,111,25,12,94.6
7000,420,280,81.2,162,111,15,15,55.4
7000,420,280,81.2,162,111,20,15,78.2
7000,420,280,81.2,162,111,25,15,104.8
7000,420,280,137.2,162,24,15,9,44.7
7000,420,280,137.2,162,24,20,9,63.0
7000,420,280,137.2,162,24,25,9,82.3
7000,420,280,137.2,162,24,15,12,50.6
7000,420,280,137.2,162,24,20,12,72.3
7000,420,280,137.2,162,24,25,12,96.7
7000,420,280,137.2,162,24,15,15,56.3
7000,420,280,137.2,162,24,20,15,79.4
7000,420,280,137.2,162,24,25,15,106.7
7000,420,247,24.7,162,112.5,15,9,42.3
7000,420,247,24.7,162,112.5,20,9,59.2
7000,420,247,24.7,162,112.5,25,9,77.1
7000,420,247,24.7,162,112.5,15,12,48.7
7000,420,247,24.7,162,112.5,20,12,69.2
7000,420,247,24.7,162,112.5,25,12,92.0
7000,420,247,24.7,162,112.5,15,15,54.4
7000,420,247,24.7,162,112.5,20,15,76.7
7000,420,247,24.7,162,112.5,25,15,102.6
7000,420,247,71.63,162,186.5,15,9,44.4
7000,420,247,71.63,162,186.5,20,9,62.6
7000,420,247,71.63,162,186.5,25,9,81.8
7000,420,247,71.63,162,186.5,15,12,50.6
7000,420,247,71.63,162,186.5,20,12,72.0
7000,420,247,71.63,162,186.5,25,12,96.3
7000,420,247,71.63,162,186.5,15,15,56.5
7000,420,247,71.63,162,186.5,20,15,79.4
7000,420,247,71.63,162,186.5,25,15,106.5
7000,420,247,121.03,162,64.5,15,9,45.2
7000,420,247,121.03,162,64.5,20,9,63.9
7000,420,247,121.03,162,64.5,25,9,83.8
7000,420,247,121.03,162,64.5,15,12,51.2
7000,420,247,121.03,162,64.5,20,12,73.1
7000,420,247,121.03,162,64.5,25,12,98.0
7000,420,247,121.03,162,64.5,15,15,57.2
7000,420,247,121.03,162,64.5,20,15,80.4
7000,420,247,121.03,162,64.5,25,15,107.9
7000,700,560,56,216,140,15,9,56.3
7000,700,560,56,216,140,20,9,65.8
7000,700,560,56,216,140,25,9,70.2
7000,700,560,56,216,140,15,12,83.7
7000,700,560,56,216,140,20,12,105.9
7000,700,560,56,216,140,25,12,128.0
7000,700,560,56,216,140,15,15,104.4
7000,700,560,56,216,140,20,15,134.0
7000,700,560,56,216,140,25,15,164.3
7000,700,560,162.4,216,332,15,9,71.5
7000,700,560,162.4,216,332,20,9,88.4
7000,700,560,162.4,216,332,25,9,101.3
7000,700,560,162.4,216,332,15,12,97.3
7000,700,560,162.4,216,332,20,12,124.1
7000,700,560,162.4,216,332,25,12,150.7
7000,700,560,162.4,216,332,15,15,116.8
7000,700,560,162.4,216,332,20,15,151.2
7000,700,560,162.4,216,332,25,15,186.1
7000,700,560,274.4,216,718,15,9,78.5
7000,700,560,274.4,216,718,20,9,98.8
7000,700,560,274.4,216,718,25,9,118.2
7000,700,560,274.4,216,718,15,12,103.5
7000,700,560,274.4,216,718,20,12,132.8
7000,700,560,274.4,216,718,25,12,161.8
7000,700,560,274.4,216,718,15,15,123.1
7000,700,560,274.4,216,718,20,15,159.7
7000,700,560,274.4,216,718,25,15,197.1
7000,700,467,46.7,216,696.5,15,9,62.6
7000,700,467,46.7,216,696.5,20,9,80.7
7000,700,467,46.7,216,696.5,25,9,97.9
7000,700,467,46.7,216,696.5,15,12,89.3
7000,700,467,46.7,216,696.5,20,12,114.0
7000,700,467,46.7,216,696.5,25,12,140.4
7000,700,467,46.7,216,696.5,15,15,111.4
7000,700,467,46.7,216,696.5,20,15,142.7
7000,700,467,46.7,216,696.5,25,15,175.5
7000,700,467,135.43,216,256.5,15,9,74.8
7000,700,467,135.43,216,256.5,20,9,93.6
7000,700,467,135.43,216,256.5,25,9,110.3
7000,700,467,135.43,216,256.5,15,12,100.5
7000,700,467,135.43,216,256.5,20,12,128.8
7000,700,467,135.43,216,256.5,25,12,157.2
7000,700,467,135.43,216,256.5,15,15,120.1
7000,700,467,135.43,216,256.5,20,15,155.9
7000,700,467,135.43,216,256.5,25,15,192.6
7000,700,467,228.83,216,482.5,15,9,80.6
7000,700,467,228.83,216,482.5,20,9,101.6
7000,700,467,228.83,216,482.5,25,9,121.9
7000,700,467,228.83,216,482.5,15,12,105.6
7000,700,467,228.83,216,482.5,20,12,135.9
7000,700,467,228.83,216,482.5,25,12,166.2
7000,700,467,228.83,216,482.5,15,15,125.2
7000,700,467,228.83,216,482.5,20,15,162.7
7000,700,467,228.83,216,482.5,25,15,201.4
7000,700,412,41.2,216,123,15,9,64.9
7000,700,412,41.2,216,123,20,9,83.6
7000,700,412,41.2,216,123,25,9,101.1
7000,700,412,41.2,216,123,15,12,92.1
7000,700,412,41.2,216,123,20,12,117.8
7000,700,412,41.2,216,123,25,12,145.3
7000,700,412,41.2,216,123,15,15,113.1
7000,700,412,41.2,216,123,20,15,146.1
7000,700,412,41.2,216,123,25,15,180.4
7000,700,412,119.48,216,108,15,9,77.2
7000,700,412,119.48,216,108,20,9,97.3
7000,700,412,119.48,216,108,25,9,116.3
7000,700,412,119.48,216,108,15,12,102.5
7000,700,412,119.48,216,108,20,12,132.1
7000,700,412,119.48,216,108,25,12,162.0
7000,700,412,119.48,216,108,15,15,122.0
7000,700,412,119.48,216,108,20,15,158.8
7000,700,412,119.48,216,108,25,15,196.9
7000,700,412,201.88,216,224,15,9,82.3
7000,700,412,201.88,216,224,20,9,104.1
7000,700,412,201.88,216,224,25,9,125.4
7000,700,412,201.88,216,224,15,12,107.0
7000,700,412,201.88,216,224,20,12,138.2
7000,700,412,201.88,216,224,25,12,169.6
7000,700,412,201.88,216,224,15,15,126.3
7000,700,412,201.88,216,224,20,15,164.7
7000,700,412,201.88,216,224,25,15,204.4
7000,560,448,44.8,216,318,15,9,64.5
7000,560,448,44.8,216,318,20,9,79.6
7000,560,448,44.8,216,318,25,9,88.4
7000,560,448,44.8,216,318,15,12,86.9
7000,560,448,44.8,216,318,20,12,113.1
7000,560,448,44.8,216,318,25,12,139.5
7000,560,448,44.8,216,318,15,15,102.9
7000,560,448,44.8,216,318,20,15,136.1
7000,560,448,44.8,216,318,25,15,170.7
7000,560,448,129.92,216,386,15,9,76.2
7000,560,448,129.92,216,386,20,9,97.0
7000,560,448,129.92,216,386,25,9,115.5
7000,560,448,129.92,216,386,15,12,96.3
7000,560,448,129.92,216,386,20,12,126.8
7000,560,448,129.92,216,386,25,12,157.5
7000,560,448,129.92,216,386,15,15,111.1
7000,560,448,129.92,216,386,20,15,148.2
7000,560,448,129.92,216,386,25,15,187.3
7000,560,448,219.52,216,604,15,9,81.3
7000,560,448,219.52,216,604,20,9,104.7
7000,560,448,219.52,216,604,25,9,127.2
7000,560,448,219.52,216,604,15,12,100.7
7000,560,448,219.52,216,604,20,12,133.2
7000,560,448,219.52,216,604,25,12,166.4
7000,560,448,219.52,216,604,15,15,115.4
7000,560,448,219.52,216,604,20,15,154.2
7000,560,448,219.52,216,604,25,15,195.5
7000,560,373,37.3,216,33.5,15,9,68.7
7000,560,373,37.3,216,33.5,20,9,87.4
7000,560,373,37.3,216,33.5,25,9,100.6
7000,560,373,37.3,216,33.5,15,12,90.2
7000,560,373,37.3,216,33.5,20,12,118.7
7000,560,373,37.3,216,33.5,25,12,148.0
7000,560,373,37.3,216,33.5,15,15,105.5
7000,560,373,37.3,216,33.5,20,15,140.7
7000,560,373,37.3,216,33.5,25,15,178.0
7000,560,373,108.17,216,427.5,15,9,79.0
7000,560,373,108.17,216,427.5,20,9,101.7
7000,560,373,108.17,216,427.5,25,9,123.3
7000,560,373,108.17,216,427.5,15,12,98.9
7000,560,373,108.17,216,427.5,20,12,130.9
7000,560,373,108.17,216,427.5,25,12,163.6
7000,560,373,108.17,216,427.5,15,15,114.0
7000,560,373,108.17,216,427.5,20,15,152.2
7000,560,373,108.17,216,427.5,25,15,193.0
7000,560,373,182.77,216,533.5,15,9,83.2
7000,560,373,182.77,216,533.5,20,9,107.7
7000,560,373,182.77,216,533.5,25,9,131.7
7000,560,373,182.77,216,533.5,15,12,102.5
7000,560,373,182.77,216,533.5,20,12,136.1
7000,560,373,182.77,216,533.5,25,12,170.7
7000,560,373,182.77,216,533.5,15,15,117.3
7000,560,373,182.77,216,533.5,20,15,157.0
7000,560,373,182.77,216,533.5,25,15,199.5
7000,560,329,32.9,216,77.5,15,9,72.0
7000,560,329,32.9,216,77.5,20,9,93.4
7000,560,329,32.9,216,77.5,25,9,113.9
7000,560,329,32.9,216,77.5,15,12,93.2
7000,560,329,32.9,216,77.5,20,12,123.0
7000,560,329,32.9,216,77.5,25,12,154.3
7000,560,329,32.9,216,77.5,15,15,108.6
7000,560,329,32.9,216,77.5,20,15,144.9
7000,560,329,32.9,216,77.5,25,15,183.7
7000,560,329,95.41,216,367.5,15,9,81.1
7000,560,329,95.41,216,367.5,20,9,105.1
7000,560,329,95.41,216,367.5,25,9,128.8
7000,560,329,95.41,216,367.5,15,12,100.7
7000,560,329,95.41,216,367.5,20,12,133.8
7000,560,329,95.41,216,367.5,25,12,168.0
7000,560,329,95.41,216,367.5,15,15,115.7
7000,560,329,95.41,216,367.5,20,15,154.8
7000,560,329,95.41,216,367.5,25,15,196.9
7000,560,329,161.21,216,395.5,15,9,84.7
7000,560,329,161.21,216,395.5,20,9,110.1
7000,560,329,161.21,216,395.5,25,9,135.2
7000,560,329,161.21,216,395.5,15,12,103.6
7000,560,329,161.21,216,395.5,20,12,138.1
7000,560,329,161.21,216,395.5,25,12,173.8
7000,560,329,161.21,216,395.5,15,15,118.3
7000,560,329,161.21,216,395.5,20,15,158.7
7000,560,329,161.21,216,395.5,25,15,202.2
7000,420,336,33.6,216,372,15,9,69.9
7000,420,336,33.6,216,372,20,9,91.2
7000,420,336,33.6,216,372,25,9,108.3
7000,420,336,33.6,216,372,15,12,85.6
7000,420,336,33.6,216,372,20,12,116.7
7000,420,336,33.6,216,372,25,12,148.7
7000,420,336,33.6,216,372,15,15,96.4
7000,420,336,33.6,216,372,20,15,133.3
7000,420,336,33.6,216,372,25,15,173.4
7000,420,336,97.44,216,301,15,9,77.3
7000,420,336,97.44,216,301,20,9,103.0
7000,420,336,97.44,216,301,25,9,127.6
7000,420,336,97.44,216,301,15,12,91.0
7000,420,336,97.44,216,301,20,12,125.6
7000,420,336,97.44,216,301,25,12,162.0
7000,420,336,97.44,216,301,15,15,100.8
7000,420,336,97.44,216,301,20,15,140.6
7000,420,336,97.44,216,301,25,15,184.6
7000,420,336,164.64,216,326,15,9,80.5
7000,420,336,164.64,216,326,20,9,108.5
7000,420,336,164.64,216,326,25,9,136.0
7000,420,336,164.64,216,326,15,12,93.5
7000,420,336,164.64,216,326,20,12,129.8
7000,420,336,164.64,216,326,25,12,168.5
7000,420,336,164.64,216,326,15,15,103.2
7000,420,336,164.64,216,326,20,15,144.2
7000,420,336,164.64,216,326,25,15,190.1
7000,420,280,28,216,280,15,9,73.2
7000,420,280,28,216,280,20,9,97.5
7000,420,280,28,216,280,25,9,120.6
7000,420,280,28,216,280,15,12,88.2
7000,420,280,28,216,280,20,12,121.2
7000,420,280,28,216,280,25,12,156.0
7000,420,280,28,216,280,15,15,98.8
7000,420,280,28,216,280,20,15,137.1
7000,420,280,28,216,280,25,15,179.4
7000,420,280,81.2,216,111,15,9,79.3
7000,420,280,81.2,216,111,20,9,106.9
7000,420,280,81.2,216,111,25,9,134.0
7000,420,280,81.2,216,111,15,12,92.5
7000,420,280,81.2,216,111,20,12,128.5
7000,420,280,81.2,216,111,25,12,166.9
7000,420,280,81.2,216,111,15,15,102.3
7000,420,280,81.2,216,111,20,15,142.9
7000,420,280,81.2,216,111,25,15,188.5
7000,420,280,137.2,216,24,15,9,81.8
7000,420,280,137.2,216,24,20,9,111.0
7000,420,280,137.2,216,24,25,9,140.1
7000,420,280,137.2,216,24,15,12,94.3
7000,420,280,137.2,216,24,20,12,131.6
7000,420,280,137.2,216,24,25,12,171.7
7000,420,280,137.2,216,24,15,15,103.9
7000,420,280,137.2,216,24,20,15,145.5
7000,420,280,137.2,216,24,25,15,192.5
7000,420,247,24.7,216,112.5,15,9,75.4
7000,420,247,24.7,216,112.5,20,9,101.5
7000,420,247,24.7,216,112.5,25,9,127.7
7000,420,247,24.7,216,112.5,15,12,89.7
7000,420,247,24.7,216,112.5,20,12,124.0
7000,420,247,24.7,216,112.5,25,12,160.8
7000,420,247,24.7,216,112.5,15,15,100.1
7000,420,247,24.7,216,112.5,20,15,139.4
7000,420,247,24.7,216,112.5,25,15,183.2
7000,420,247,71.63,216,186.5,15,9,81.0
7000,420,247,71.63,216,186.5,20,9,109.8
7000,420,247,71.63,216,186.5,25,9,138.8
7000,420,247,71.63,216,186.5,15,12,94.0
7000,420,247,71.63,216,186.5,20,12,130.8
7000,420,247,71.63,216,186.5,25,12,170.6
7000,420,247,71.63,216,186.5,15,15,104.0
7000,420,247,71.63,216,186.5,20,15,145.2
7000,420,247,71.63,216,186.5,25,15,191.8
7000,420,247,121.03,216,64.5,15,9,83.0
7000,420,247,121.03,216,64.5,20,9,113.1
7000,420,247,121.03,216,64.5,25,9,143.6
7000,420,247,121.03,216,64.5,15,12,95.4
7000,420,247,121.03,216,64.5,20,12,133.3
7000,420,247,121.03,216,64.5,25,12,174.5
7000,420,247,121.03,216,64.5,15,15,105.3
7000,420,247,121.03,216,64.5,20,15,147.3
7000,420,247,121.03,216,64.5,25,15,195.0
7000,700,560,56,270,140,15,9,63.8
7000,700,560,56,270,140,20,9,69.2
7000,700,560,56,270,140,25,9,72.6
7000,700,560,56,270,140,15,12,115.5
7000,700,560,56,270,140,20,12,140.0
7000,700,560,56,270,140,25,12,156.2
7000,700,560,56,270,140,15,15,156.2
7000,700,560,56,270,140,20,15,195.1
7000,700,560,56,270,140,25,15,234.0
7000,700,560,162.4,270,332,15,9,92.9
7000,700,560,162.4,270,332,20,9,104.2
7000,700,560,162.4,270,332,25,9,110.2
7000,700,560,162.4,270,332,15,12,144.6
7000,700,560,162.4,270,332,20,12,179.3
7000,700,560,162.4,270,332,25,12,211.2
7000,700,560,162.4,270,332,15,15,181.8
7000,700,560,162.4,270,332,20,15,230.8
7000,700,560,162.4,270,332,25,15,278.5
7000,700,560,274.4,270,718,15,9,110.4
7000,700,560,274.4,270,718,20,9,134.7
7000,700,560,274.4,270,718,25,9,153.3
7000,700,560,274.4,270,718,15,12,157.4
7000,700,560,274.4,270,718,20,12,197.5
7000,700,560,274.4,270,718,25,12,236.5
7000,700,560,274.4,270,718,15,15,193.5
7000,700,560,274.4,270,718,20,15,247.1
7000,700,560,274.4,270,718,25,15,299.7
7000,700,467,46.7,270,696.5,15,9,80.2
7000,700,467,46.7,270,696.5,20,9,101.7
7000,700,467,46.7,270,696.5,25,9,115.1
7000,700,467,46.7,270,696.5,15,12,126.0
7000,700,467,46.7,270,696.5,20,12,158.3
7000,700,467,46.7,270,696.5,25,12,193.6
7000,700,467,46.7,270,696.5,15,15,166.8
7000,700,467,46.7,270,696.5,20,15,209.8
7000,700,467,46.7,270,696.5,25,15,254.7
7000,700,467,135.43,270,256.5,15,9,99.5
7000,700,467,135.43,270,256.5,20,9,116.1
7000,700,467,135.43,270,256.5,25,9,124.6
7000,700,467,135.43,270,256.5,15,12,148.3
7000,700,467,135.43,270,256.5,20,12,186.1
7000,700,467,135.43,270,256.5,25,12,222.5
7000,700,467,135.43,270,256.5,15,15,184.2
7000,700,467,135.43,270,256.5,20,15,236.1
7000,700,467,135.43,270,256.5,25,15,287.2
7000,700,467,228.83,270,482.5,15,9,113.6
7000,700,467,228.83,270,482.5,20,9,138.2
7000,700,467,228.83,270,482.5,25,9,156.5
7000,700,467,228.83,270,482.5,15,12,161.4
7000,700,467,228.83,270,482.5,20,12,203.1
7000,700,467,228.83,270,482.5,25,12,243.6
7000,700,467,228.83,270,482.5,15,15,197.5
7000,700,467,228.83,270,482.5,20,15,252.9
7000,700,467,228.83,270,482.5,25,15,307.5
7000,700,412,41.2,270,123,15,9,82.4
7000,700,412,41.2,270,123,20,9,103.2
7000,700,412,41.2,270,123,25,9,114.2
7000,700,412,41.2,270,123,15,12,129.8
7000,700,412,41.2,270,123,20,12,163.1
7000,700,412,41.2,270,123,25,12,199.3
7000,700,412,41.2,270,123,15,15,169.2
7000,700,412,41.2,270,123,20,15,214.7
7000,700,412,41.2,270,123,25,15,261.6
7000,700,412,119.48,270,108,15,9,105.3
7000,700,412,119.48,270,108,20,9,124.8
7000,700,412,119.48,270,108,25,9,134.5
7000,700,412,119.48,270,108,15,12,155.0
7000,700,412,119.48,270,108,20,12,194.6
7000,700,412,119.48,270,108,25,12,233.5
7000,700,412,119.48,270,108,15,15,191.5
7000,700,412,119.48,270,108,20,15,245.2
7000,700,412,119.48,270,108,25,15,298.5
7000,700,412,201.88,270,224,15,9,116.8
7000,700,412,201.88,270,224,20,9,142.3
7000,700,412,201.88,270,224,25,9,160.4
7000,700,412,201.88,270,224,15,12,164.4
7000,700,412,201.88,270,224,20,12,207.6
7000,700,412,201.88,270,224,25,12,249.8
7000,700,412,201.88,270,224,15,15,199.9
7000,700,412,201.88,270,224,20,15,256.9
7000,700,412,201.88,270,224,25,15,313.4
7000,560,448,44.8,270,318,15,9,80.8
7000,560,448,44.8,270,318,20,9,88.6
7000,560,448,44.8,270,318,25,9,93.6
7000,560,448,44.8,270,318,15,12,129.4
7000,560,448,44.8,270,318,20,12,162.1
7000,560,448,44.8,270,318,25,12,189.7
7000,560,448,44.8,270,318,15,15,161.2
7000,560,448,44.8,270,318,20,15,207.9
7000,560,448,44.8,270,318,25,15,254.6
7000,560,448,129.92,270,386,15,9,108.8
7000,560,448,129.92,270,386,20,9,126.9
7000,560,448,129.92,270,386,25,9,135.8
7000,560,448,129.92,270,386,15,12,150.3
7000,560,448,129.92,270,386,20,12,192.2
7000,560,448,129.92,270,386,25,12,232.1
7000,560,448,129.92,270,386,15,15,178.3
7000,560,448,129.92,270,386,20,15,233.4
7000,560,448,129.92,270,386,25,15,288.6
7000,560,448,219.52,270,604,15,9,121.3
7000,560,448,219.52,270,604,20,9,150.7
7000,560,448,219.52,270,604,25,9,174.7
7000,560,448,219.52,270,604,15,12,159.3
7000,560,448,219.52,270,604,20,12,205.6
7000,560,448,219.52,270,604,25,12,250.8
7000,560,448,219.52,270,604,15,15,186.2
7000,560,448,219.52,270,604,20,15,245.0
7000,560,448,219.52,270,604,25,15,304.5
7000,560,373,37.3,270,33.5,15,9,90.8
7000,560,373,37.3,270,33.5,20,9,102.2
7000,560,373,37.3,270,33.5,25,9,107.9
7000,560,373,37.3,270,33.5,15,12,136.6
7000,560,373,37.3,270,33.5,20,12,173.7
7000,560,373,37.3,270,33.5,25,12,208.8
7000,560,373,37.3,270,33.5,15,15,167.0
7000,560,373,37.3,270,33.5,20,15,217.7
7000,560,373,37.3,270,33.5,25,15,269.1
7000,560,373,108.17,270,427.5,15,9,115.2
7000,560,373,108.17,270,427.5,20,9,140.8
7000,560,373,108.17,270,427.5,25,9,157.3
7000,560,373,108.17,270,427.5,15,12,155.3
7000,560,373,108.17,270,427.5,20,12,200.0
7000,560,373,108.17,270,427.5,25,12,243.8
7000,560,373,108.17,270,427.5,15,15,183.2
7000,560,373,108.17,270,427.5,20,15,240.6
7000,560,373,108.17,270,427.5,25,15,299.0
7000,560,373,182.77,270,533.5,15,9,125.0
7000,560,373,182.77,270,533.5,20,9,156.2
7000,560,373,182.77,270,533.5,25,9,183.2
7000,560,373,182.77,270,533.5,15,12,162.8
7000,560,373,182.77,270,533.5,20,12,211.0
7000,560,373,182.77,270,533.5,25,12,258.5
7000,560,373,182.77,270,533.5,15,15,189.6
7000,560,373,182.77,270,533.5,20,15,250.0
7000,560,373,182.77,270,533.5,25,15,311.8
7000,560,329,32.9,270,77.5,15,9,99.3
7000,560,329,32.9,270,77.5,20,9,122.0
7000,560,329,32.9,270,77.5,25,9,133.7
7000,560,329,32.9,270,77.5,15,12,142.4
7000,560,329,32.9,270,77.5,20,12,182.6
7000,560,329,32.9,270,77.5,25,12,224.1
7000,560,329,32.9,270,77.5,15,15,172.4
7000,560,329,32.9,270,77.5,20,15,225.5
7000,560,329,32.9,270,77.5,25,15,279.9
7000,560,329,95.41,270,367.5,15,9,119.8
7000,560,329,95.41,270,367.5,20,9,149.2
7000,560,329,95.41,270,367.5,25,9,172.6
7000,560,329,95.41,270,367.5,15,12,159.0
7000,560,329,95.41,270,367.5,20,12,205.9
7000,560,329,95.41,270,367.5,25,12,252.3
7000,560,329,95.41,270,367.5,15,15,186.4
7000,560,329,95.41,270,367.5,20,15,245.6
7000,560,329,95.41,270,367.5,25,15,306.4
7000,560,329,161.21,270,395.5,15,9,125.5
7000,560,329,161.21,270,395.5,20,9,158.9
7000,560,329,161.21,270,395.5,25,9,189.0
7000,560,329,161.21,270,395.5,15,12,161.2
7000,560,329,161.21,270,395.5,20,12,211.2
7000,560,329,161.21,270,395.5,25,12,260.9
7000,560,329,161.21,270,395.5,15,15,186.9
7000,560,329,161.21,270,395.5,20,15,248.5
7000,560,329,161.21,270,395.5,25,15,312.3
7000,420,336,33.6,270,372,15,9,100.1
7000,420,336,33.6,270,372,20,9,114.1
7000,420,336,33.6,270,372,25,9,121.7
7000,420,336,33.6,270,372,15,12,135.4
7000,420,336,33.6,270,372,20,12,177.9
7000,420,336,33.6,270,372,25,12,218.3
7000,420,336,33.6,270,372,15,15,156.2
7000,420,336,33.6,270,372,20,15,211.1
7000,420,336,33.6,270,372,25,15,267.7
7000,420,336,97.44,270,301,15,9,119.1
7000,420,336,97.44,270,301,20,9,149.8
7000,420,336,97.44,270,301,25,9,168.4
7000,420,336,97.44,270,301,15,12,147.3
7000,420,336,97.44,270,301,20,12,197.4
7000,420,336,97.44,270,301,25,12,247.2
7000,420,336,97.44,270,301,15,15,165.3
7000,420,336,97.44,270,301,20,15,226.1
7000,420,336,97.44,270,301,25,15,290.5
7000,420,336,164.64,270,326,15,9,123.3
7000,420,336,164.64,270,326,20,9,161.0
7000,420,336,164.64,270,326,25,9,194.8
7000,420,336,164.64,270,326,15,12,147.9
7000,420,336,164.64,270,326,20,12,201.5
7000,420,336,164.64,270,326,25,12,256.1
7000,420,336,164.64,270,326,15,15,164.5
7000,420,336,164.64,270,326,20,15,227.6
7000,420,336,164.64,270,326,25,15,295.7
7000,420,280,28,270,280,15,9,109.0
7000,420,280,28,270,280,20,9,134.6
7000,420,280,28,270,280,25,9,148.1
7000,420,280,28,270,280,15,12,140.7
7000,420,280,28,270,280,20,12,187.3
7000,420,280,28,270,280,25,12,234.1
7000,420,280,28,270,280,15,15,160.7
7000,420,280,28,270,280,20,15,218.5
7000,420,280,28,270,280,25,15,279.5
7000,420,280,81.2,270,111,15,9,123.9
7000,420,280,81.2,270,111,20,9,159.4
7000,420,280,81.2,270,111,25,9,187.0
7000,420,280,81.2,270,111,15,12,150.6
7000,420,280,81.2,270,111,20,12,203.7
7000,420,280,81.2,270,111,25,12,257.5
7000,420,280,81.2,270,111,15,15,167.9
7000,420,280,81.2,270,111,20,15,231.1
7000,420,280,81.2,270,111,25,15,298.8
7000,420,280,137.2,270,24,15,9,170.8
7000,420,280,137.2,270,24,20,9,266.8
7000,420,280,137.2,270,24,25,9,383.6
7000,420,280,137.2,270,24,15,12,170.8
7000,420,280,137.2,270,24,20,12,266.8
7000,420,280,137.2,270,24,25,12,383.6
7000,420,280,137.2,270,24,15,15,170.8
7000,420,280,137.2,270,24,20,15,266.8
7000,420,280,137.2,270,24,25,15,383.6
7000,420,247,24.7,270,112.5,15,9,114.3
7000,420,247,24.7,270,112.5,20,9,146.2
7000,420,247,24.7,270,112.5,25,9,167.5
7000,420,247,24.7,270,112.5,15,12,144.1
7000,420,247,24.7,270,112.5,20,12,193.5
7000,420,247,24.7,270,112.5,25,12,244.1
7000,420,247,24.7,270,112.5,15,15,163.1
7000,420,247,24.7,270,112.5,20,15,223.1
7000,420,247,24.7,270,112.5,25,15,287.2
7000,420,247,71.63,270,186.5,15,9,127.2
7000,420,247,71.63,270,186.5,20,9,165.8
7000,420,247,71.63,270,186.5,25,9,200.4
7000,420,247,71.63,270,186.5,15,12,153.2
7000,420,247,71.63,270,186.5,20,12,207.9
7000,420,247,71.63,270,186.5,25,12,264.1
7000,420,247,71.63,270,186.5,15,15,170.5
7000,420,247,71.63,270,186.5,20,15,234.7
7000,420,247,71.63,270,186.5,25,15,304.1
7000,420,247,121.03,270,64.5,15,9,131.8
7000,420,247,121.03,270,64.5,20,9,173.4
7000,420,247,121.03,270,64.5,25,9,212.6
7000,420,247,121.03,270,64.5,15,12,156.3
7000,420,247,121.03,270,64.5,20,12,213.2
7000,420,247,121.03,270,64.5,25,12,272.1
7000,420,247,121.03,270,64.5,15,15,172.9
7000,420,247,121.03,270,64.5,20,15,238.7
7000,420,247,121.03,270,64.5,25,15,310.5
8000,700,560,56,162,24,15,9,27.2
8000,700,560,56,162,24,20,9,35.6
8000,700,560,56,162,24,25,9,43.7
8000,700,560,56,162,24,15,12,33.9
8000,700,560,56,162,24,20,12,45.4
8000,700,560,56,162,24,25,12,57.3
8000,700,560,56,162,24,15,15,39.3
8000,700,560,56,162,24,20,15,52.7
8000,700,560,56,162,24,25,15,67.4
8000,700,560,162.4,162,110,15,9,30.4
8000,700,560,162.4,162,110,20,9,40.1
8000,700,560,162.4,162,110,25,9,49.7
8000,700,560,162.4,162,110,15,12,36.8
8000,700,560,162.4,162,110,20,12,49.5
8000,700,560,162.4,162,110,25,12,62.9
8000,700,560,162.4,162,110,15,15,42.3
8000,700,560,162.4,162,110,20,15,56.8
8000,700,560,162.4,162,110,25,15,72.8
8000,700,560,274.4,162,384,15,9,32.0
8000,700,560,274.4,162,384,20,9,42.3
